kingdom,type,language,license,rightsHolder,datasetID,institutionCode,datasetName,basisOfRecord,occurrenceID,associatedReferences,recordedBy,individualCount,occurrenceStatus,eventDate,countryCode,locality,municipality,decimalLatitude,decimalLongitude,geodeticDatum,scientificName,taxonRank,nomenclaturalCode
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920046,"Находище: Старозагорски бани. Източник: Марков, 1964",Nedko Nedyalkov | BSPB Марков,1,present,1961-05-05T00:00:00Z,BG,"Starozagorski bani, Stara Zagora, Bulgaria",Сулица,42.450435,25.493598,WGS84,Crocidura leucodon,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917536,"Находище: х. Васил Левски. Датата е приблизителна: 1968-72. Източник: Марков, 1974",Nedko Nedyalkov | BSPB Марков,1,present,1961-06-08T00:00:00Z,BG,"Karlovo, Plovdiv, Bulgaria",Карлово,42.704635,24.852083,WGS84,Sorex minutus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915584,"Находище: Асеновград. Източник: Марков, 1964",Nedko Nedyalkov | BSPB Марков,1,present,1961-07-18T00:00:00Z,BG,"Asenovgrad, Plovdiv, Bulgaria",Асеновград,41.998564,24.877826,WGS84,Crocidura suaveolens,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918421,"Находище: 40-те извора Асеновград. Източник: Тулешков, 1964",Nedko Nedyalkov | BSPB NA,1,present,1961-07-19T00:00:00Z,BG,"Muldava, Plovdiv, Bulgaria",Мулдава,41.996405,24.928065,WGS84,Spermophilus citellus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915585,"Находище: Асеновград - мест. Динкараса. Източник: Марков, 1964",Nedko Nedyalkov | BSPB Марков,1,present,1961-07-19T00:00:00Z,BG,"Asenovgrad, Plovdiv, Bulgaria",Асеновград,41.998564,24.877826,WGS84,Dryomys nitedula,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915695,"Находище: Бачковски манастир. Източник: Марков, 1964",Nedko Nedyalkov | BSPB Марков,1,present,1961-07-21T00:00:00Z,BG,"Bachkovo, Plovdiv, Bulgaria",Бачково,41.940751,24.848474,WGS84,Glis glis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919952,"Находище: Стара Загора. Източник: Марков, 1964",Nedko Nedyalkov | BSPB NA,1,present,1961-07-23T00:00:00Z,BG,"Stara Zagora, Stara Zagora, Bulgaria",Стара Загора,42.414168,25.602477,WGS84,Neomys anomalus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919953,"Находище: Стара Загора. Източник: Тулешков, 1964",Nedko Nedyalkov | BSPB NA,1,present,1961-07-25T00:00:00Z,BG,"Stara Zagora, Stara Zagora, Bulgaria",Стара Загора,42.414168,25.602477,WGS84,Apodemus sylvaticus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917106,"Находище: Загоре. Източник: Тулешков, 1964",Nedko Nedyalkov | BSPB NA,1,present,1961-07-25T00:00:00Z,BG,"Zagore, Stara Zagora, Bulgaria",Загоре,42.350903,25.688021,WGS84,Spermophilus citellus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920042,"Находище: Старозагорски бани. Източник: Марков, 1964",Nedko Nedyalkov | BSPB Марков,1,present,1961-07-25T00:00:00Z,BG,"Starozagorski bani, Stara Zagora, Bulgaria",Сулица,42.450435,25.493598,WGS84,Crocidura suaveolens,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919411,"Находище: Свиленград. Източник: Марков, 1964",Nedko Nedyalkov | BSPB Марков,1,present,1961-08-05T00:00:00Z,BG,"Svilengrad, Haskovo, Bulgaria",Свиленград,41.754505,26.198217,WGS84,Crocidura suaveolens,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919412,"Находище: Свиленград. Източник: Марков, 1964",Nedko Nedyalkov | BSPB NA,1,present,1961-08-06T00:00:00Z,BG,"Svilengrad, Haskovo, Bulgaria",Свиленград,41.754505,26.198217,WGS84,Crocidura leucodon,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918422,"Находище: 40-те извора Асеновград. Източник: Марков, 1964",Nedko Nedyalkov | BSPB Марков,1,present,1961-09-28T00:00:00Z,BG,"Muldava, Plovdiv, Bulgaria",Мулдава,41.996405,24.928065,WGS84,Neomys anomalus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918095,"Находище: Малка Верея. Източник: Марков, 1964",Nedko Nedyalkov | BSPB NA,1,present,1961-10-02T00:00:00Z,BG,"Malka Vereya, Stara Zagora, Bulgaria",Малка Верея,42.40116,25.53749,WGS84,Cricetulus migratоrius,,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919951,"Находище: Стара Загора. Източник: Марков, 1964",Nedko Nedyalkov | BSPB Марков,1,present,1961-10-02T00:00:00Z,BG,"Stara Zagora, Stara Zagora, Bulgaria",Стара Загора,42.414168,25.602477,WGS84,Crocidura suaveolens,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918097,"Находище: Малка Верея. Източник: Марков, 1964",Nedko Nedyalkov | BSPB Марков,1,present,1961-10-04T00:00:00Z,BG,"Malka Vereya, Stara Zagora, Bulgaria",Малка Верея,42.399571,25.550292,WGS84,Dryomys nitedula,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918331,"Находище: Мирово. Източник: Марков, 1964",Nedko Nedyalkov | BSPB NA,1,present,1961-10-04T00:00:00Z,BG,"Mirovo, Stara Zagora, Bulgaria",Мирово,42.166747,25.143495,WGS84,Apodemus agrarius,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915594,"Находище: Асеновград -мест. Св. Никола. Източник: Марков, 1964",Nedko Nedyalkov | BSPB Марков,1,present,1961-10-04T00:00:00Z,BG,"Asenovgrad, Plovdiv, Bulgaria",Асеновград,41.998564,24.877826,WGS84,Glis glis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915988,"Находище: Бродилово. Източник: Симеонов, 1985",Nedko Nedyalkov | BSPB Симеонов,1,present,1962-01-01T00:00:00Z,BG,"Brodilovo, Burgas, Bulgaria",Бродилово,42.085218,27.8524,WGS84,Spermophilus citellus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915987,"Находище: Бродилово. Източник: Симеонов, 1985",Nedko Nedyalkov | BSPB Симеонов,1,present,1962-01-01T00:00:00Z,BG,"Brodilovo, Burgas, Bulgaria",Бродилово,42.085218,27.8524,WGS84,Arvicola terrestris,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915990,"Находище: Бродилово. Източник: Симеонов, 1985",Nedko Nedyalkov | BSPB Симеонов,1,present,1962-01-01T00:00:00Z,BG,"Brodilovo, Burgas, Bulgaria",Бродилово,42.085218,27.8524,WGS84,Micromys minutus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915983,"Находище: Бродилово. Източник: Симеонов, 1985",Nedko Nedyalkov | BSPB Симеонов,1,present,1962-01-01T00:00:00Z,BG,"Brodilovo, Burgas, Bulgaria",Бродилово,42.085218,27.8524,WGS84,Apodemus sylvaticus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,materialSample,NEDKO:SMoBG:OBS:915989,"Находище: Бродилово. Източник: Симеонов, 1985",Nedko Nedyalkov | BSPB Симеонов,1,present,1962-01-01T00:00:00Z,BG,"Brodilovo, Burgas, Bulgaria",Бродилово,42.085218,27.8524,WGS84,Talpa europaea,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915982,"Находище: Бродилово. Източник: Симеонов, 1985",Nedko Nedyalkov | BSPB Симеонов,1,present,1962-01-01T00:00:00Z,BG,"Brodilovo, Burgas, Bulgaria",Бродилово,42.085218,27.8524,WGS84,Microtus sp.,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915993,"Находище: Бродилово. Източник: Симеонов, 1985",Nedko Nedyalkov | BSPB Симеонов,1,present,1962-01-01T00:00:00Z,BG,"Brodilovo, Burgas, Bulgaria",Бродилово,42.085218,27.8524,WGS84,Rattus norvegicus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915985,"Находище: Бродилово. Източник: Симеонов, 1985",Nedko Nedyalkov | BSPB Симеонов,1,present,1962-01-01T00:00:00Z,BG,"Brodilovo, Burgas, Bulgaria",Бродилово,42.085218,27.8524,WGS84,Sorex araneus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915984,"Находище: Бродилово. Източник: Симеонов, 1985",Nedko Nedyalkov | BSPB Симеонов,1,present,1962-01-01T00:00:00Z,BG,"Brodilovo, Burgas, Bulgaria",Бродилово,42.085218,27.8524,WGS84,Apodemus flavicollis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915992,"Находище: Бродилово. Източник: Симеонов, 1985",Nedko Nedyalkov | BSPB Симеонов,1,present,1962-01-01T00:00:00Z,BG,"Brodilovo, Burgas, Bulgaria",Бродилово,42.085218,27.8524,WGS84,Mustela nivalis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915986,"Находище: Бродилово. Източник: Симеонов, 1985",Nedko Nedyalkov | BSPB Симеонов,1,present,1962-01-01T00:00:00Z,BG,"Brodilovo, Burgas, Bulgaria",Бродилово,42.085218,27.8524,WGS84,Crocidura leucodon,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920285,"Находище: Харманли . Източник: Simeonov, 1968",Nedko Nedyalkov | BSPB NA,1,present,1962-03-20T00:00:00Z,BG,"Harmanli, Haskovo, Bulgaria",Харманли,41.910728,25.916953,WGS84,Mus sp.,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920287,"Находище: Харманли . Източник: Simeonov, 1968",Nedko Nedyalkov | BSPB NA,1,present,1962-03-20T00:00:00Z,BG,"Harmanli, Haskovo, Bulgaria",Харманли,41.910728,25.916953,WGS84,Apodemus sp.,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920288,"Находище: Харманли . Източник: Simeonov, 1968",Nedko Nedyalkov | BSPB NA,1,present,1962-03-20T00:00:00Z,BG,"Harmanli, Haskovo, Bulgaria",Харманли,41.910728,25.916953,WGS84,Apodemus agrarius,sp.,ICZN
