kingdom,type,language,license,rightsHolder,datasetID,institutionCode,datasetName,basisOfRecord,occurrenceID,recordedBy,individualCount,occurrenceStatus,eventDate,samplingProtocol,countryCode,locality,decimalLatitude,decimalLongitude,minimumElevationInMeters,maximumElevationInMeters,verbatimElevation,locationRemarks,geodeticDatum,previousIdentifications,taxonRank,nomenclaturalCode
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7230,Elena Stoeva | Alexander Mechev,0,absent,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7231,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Myotis emarginatus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7232,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Rhinolophus mehelyi,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7233,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Myotis emarginatus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7234,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Myotis emarginatus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7235,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Myotis daubentonii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7236,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Myotis emarginatus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7237,Elena Stoeva | Alexander Mechev,2,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Plecotus auritus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7238,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Myotis daubentonii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7239,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Myotis daubentonii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7240,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Myotis emarginatus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7241,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Myotis emarginatus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7242,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Myotis emarginatus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7243,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Myotis emarginatus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7244,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Myotis bechsteinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7245,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Myotis emarginatus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7246,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Myotis emarginatus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7247,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7248,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Myotis emarginatus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7249,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Myotis emarginatus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7250,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Myotis bechsteinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7251,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Myotis nattereri,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7252,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Myotis bechsteinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7253,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Myotis daubentonii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7254,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7255,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Myotis emarginatus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7256,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Myotis bechsteinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7257,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7258,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7259,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Myotis daubentonii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7260,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Plecotus auritus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7261,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Myotis bechsteinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7262,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Myotis bechsteinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7263,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Myotis bechsteinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7264,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Myotis daubentonii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7265,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Myotis cf aclathoe,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7266,Elena Stoeva | Alexander Mechev,1,present,2011-08-20,capturing,BG,Prikazna,42.88062,26.3695,769,769,769,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7267,Elena Stoeva | Ivan Kavurkov,8,present,2012-02-19,roost observation,BG,Prikazna,42.88061,26.36954,756,756,756,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7268,Elena Stoeva | Ivan Kavurkov,5,present,2012-02-19,roost observation,BG,Prikazna,42.88061,26.36954,756,756,756,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7269,Elena Stoeva | Ivan Kavurkov,1,present,2012-02-19,roost observation,BG,Prikazna,42.88061,26.36954,756,756,756,cave,WGS84,Rhinolophus sp.,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7270,Elena Stoeva | Ivan Kavurkov,51,present,2012-02-19,roost observation,BG,Prikazna,42.88061,26.36954,756,756,756,cave,WGS84,Myotis myotis/blythii,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7273,,1,present,2010-10-04,roost observation,BG,Prileparnika,43.79794,22.78793,183,183,183,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7274,Boyan Petrov,1,present,2011-10-19,capturing,BG,Prileparnika,43.79792,22.78802,181,181,181,cave,WGS84,Rhinolophus euryale,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7275,Boyan Petrov,1,present,2011-10-20,roost observation,BG,Prileparnika,43.79794,22.78793,183,183,183,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7276,Boyan Petrov | Nia Toshkova,1,present,2012-03-08,roost observation,BG,Prilepnata № 1669,43.3154,23.55107,216,216,216,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7277,Boyan Petrov | Nia Toshkova,2,present,2012-03-08,roost observation,BG,Prilepnata № 1669,43.3154,23.55107,216,216,216,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7278,Boyan Petrov | Nia Toshkova,1,present,2012-03-08,roost observation,BG,Prilepnata № 1669,43.3154,23.55107,216,216,216,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7279,Boyan Petrov | Nia Toshkova,0,absent,2012-03-08,found dead,BG,Prilepnata № 1669,43.3154,23.55107,216,216,216,cave,WGS84,Myotis myotis/blythii,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7280,Boyan Petrov | Nia Toshkova | Blagovesta Pavlova,1,present,2012-05-18,roost observation,BG,Prilepnata № 1669,43.3152,23.55146,237,237,237,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7281,Boyan Petrov | Nia Toshkova,3,present,2012-05-18,capturing,BG,Prilepnata № 1669,43.3152,23.55146,237,237,237,cave,WGS84,Myotis capaccinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7282,Boyan Petrov | Nia Toshkova,1,present,2012-05-18,capturing,BG,Prilepnata № 1669,43.3152,23.55146,237,237,237,cave,WGS84,Myotis myotis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7283,Boyan Petrov | Nia Toshkova,1,present,2012-05-18,capturing,BG,Prilepnata № 1669,43.3152,23.55146,237,237,237,cave,WGS84,Myotis myotis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7284,Boyan Petrov | Nia Toshkova,0,absent,2012-05-18,capturing,BG,Prilepnata № 1669,43.3152,23.55146,237,237,237,cave,WGS84,Myotis cf myotis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7285,Boyan Petrov | Teodora Georgieva,20,present,2012-08-25,roost observation,BG,Prilepnata № 1669,43.3152,23.55146,216,216,216,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7286,Boyan Petrov | Teodora Georgieva,20,present,2012-08-25,roost observation,BG,Prilepnata № 1669,43.3152,23.55146,216,216,216,cave,WGS84,Myotis myotis/blythii,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7287,Boyan Petrov | Teodora Georgieva,20,present,2012-08-25,roost observation,BG,Prilepnata № 1669,43.3152,23.55146,216,216,216,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7288,Krasimir Kirov | Krasen Zhekov,1,present,2012-06-04,capturing,BG,Prilepnata Peshtera,43.82277,27.59508,110,110,110,cave,WGS84,Myotis myotis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7289,Krasimir Kirov | Krasen Zhekov,1,present,2012-06-04,capturing,BG,Prilepnata Peshtera,43.82277,27.59508,110,110,110,cave,WGS84,Myotis myotis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7290,Krasimir Kirov | Krasen Zhekov,1,present,2012-06-04,capturing,BG,Prilepnata Peshtera,43.82277,27.59508,110,110,110,cave,WGS84,Myotis myotis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7291,Krasimir Kirov | Krasen Zhekov,1,present,2012-06-04,capturing,BG,Prilepnata Peshtera,43.82277,27.59508,110,110,110,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7292,Krasimir Kirov | Krasen Zhekov,1,present,2012-06-04,capturing,BG,Prilepnata Peshtera,43.82277,27.59508,110,110,110,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:7293,Krasimir Kirov | Krasen Zhekov,1,present,2012-06-04,capturing,BG,Prilepnata Peshtera,43.82277,27.59508,110,110,110,cave,WGS84,Myotis myotis/blythii,genus,ICZN
