ID,date (DD/MM/YYYY),eventDate,"latitude (decimal degrees, YY.YYYYY)","longitude (decimal degrees, XX.XXXXX)",alt (m),site type,site name,species,development,male,female,juv,counts,method,notes,data owner 1,data owner 2,data owner 3,refference
BG:BATDATA:5042,2008-09-14T00:00:00Z,2008-09-14,42.1516,27.35421,245,cave,Leyarnitsite,Rhinolophus euryale,,8,6,,28,roost observation,,,,,
BG:BATDATA:5043,2008-09-14T00:00:00Z,2008-09-14,42.1516,27.35421,245,cave,Leyarnitsite,Rhinolophus ferrumequinum,,1,3,,8,roost observation,,,,,
BG:BATDATA:5044,2006-09-18T00:00:00Z,2006-09-18,42.1516,27.35421,245,cave,Leyarnitsite,Eptesicus serotinus,,0,1,,2,roost observation,,,,,
BG:BATDATA:5045,2006-09-18T00:00:00Z,2006-09-18,42.1516,27.35421,245,cave,Leyarnitsite,Hypsugo savii,,0,1,,2,roost observation,,,,,
BG:BATDATA:5046,2006-09-18T00:00:00Z,2006-09-18,42.1516,27.35421,245,cave,Leyarnitsite,Miniopterus schreibersii,,3,3,,12,roost observation,,,,,
BG:BATDATA:5047,2006-09-18T00:00:00Z,2006-09-18,42.1516,27.35421,245,cave,Leyarnitsite,Myotis bechsteinii,,1,,,2,roost observation,,,,,
BG:BATDATA:5048,2006-09-18T00:00:00Z,2006-09-18,42.1516,27.35421,245,cave,Leyarnitsite,Myotis bechsteinii,,1,0,,2,roost observation,,,,,
BG:BATDATA:5049,2006-09-18T00:00:00Z,2006-09-18,42.1516,27.35421,245,cave,Leyarnitsite,Myotis blythii,,2,0,,4,roost observation,,,,,
BG:BATDATA:5050,2006-09-18T00:00:00Z,2006-09-18,42.1516,27.35421,245,cave,Leyarnitsite,Myotis capaccinii,,0,2,,4,roost observation,,,,,
BG:BATDATA:5051,2006-09-18T00:00:00Z,2006-09-18,42.1516,27.35421,245,cave,Leyarnitsite,Pipistrellus pipistrellus,,1,1,,4,roost observation,,,,,
BG:BATDATA:5052,2006-09-18T00:00:00Z,2006-09-18,42.1516,27.35421,245,cave,Leyarnitsite,Plecotus austriacus,,2,1,,6,roost observation,,,,,
BG:BATDATA:5053,2006-09-18T00:00:00Z,2006-09-18,42.1516,27.35421,245,cave,Leyarnitsite,Rhinolophus blasii,,1,0,,2,roost observation,,,,,
BG:BATDATA:5054,2006-09-18T00:00:00Z,2006-09-18,42.1516,27.35421,245,cave,Leyarnitsite,Rhinolophus euryale,,1,0,,2,roost observation,,,,,
BG:BATDATA:5055,2006-09-18T00:00:00Z,2006-09-18,42.1516,27.35421,245,cave,Leyarnitsite,Rhinolophus ferrumequinum,,3,1,,8,roost observation,,,,,
BG:BATDATA:5056,2012-02-03T00:00:00Z,2012-02-03,42.1516,27.35421,245,cave,Leyarnitsite,Myotis capaccinii,,,,,2,roost observation,,Boyan Petrov,Nia Toshkova,,
BG:BATDATA:5057,2012-02-03T00:00:00Z,2012-02-03,42.1516,27.35421,245,cave,Leyarnitsite,Rhinolophus ferrumequinum,,,,,1,roost observation,,Boyan Petrov,Nia Toshkova,,
BG:BATDATA:5058,2012-02-03T00:00:00Z,2012-02-03,42.1516,27.35421,245,cave,Leyarnitsite,Myotis capaccinii,,,,,2,roost observation,,Boyan Petrov,Nia Toshkova,,
BG:BATDATA:5059,2012-02-03T00:00:00Z,2012-02-03,42.1516,27.35421,245,cave,Leyarnitsite,Rhinolophus ferrumequinum,,,,,1,roost observation,,Boyan Petrov,Nia Toshkova,,
BG:BATDATA:5060,2012-02-03T00:00:00Z,2012-02-03,42.1516,27.35421,245,cave,Leyarnitsite,Rhinolophus hipposideros,,,,,1,roost observation,,Boyan Petrov,Nia Toshkova,,
BG:BATDATA:5061,2011-09-20T00:00:00Z,2011-09-20,42.1516,27.35421,245,cave,Leyarnitsite,Rhinolophus ferrumequinum,,,,,1,roost observation,,Boyan Petrov,Nia Toshkova,,
BG:BATDATA:5062,2006-09-23T00:00:00Z,2006-09-23,42.1516,27.35421,245,cave,Leyarnitsite,Eptesicus serotinus,,0,1,,2,roost observation,,,,,
BG:BATDATA:5063,2006-09-23T00:00:00Z,2006-09-23,42.1516,27.35421,245,cave,Leyarnitsite,Miniopterus schreibersii,,0,2,,3,roost observation,,,,,
BG:BATDATA:5064,2006-09-23T00:00:00Z,2006-09-23,42.1516,27.35421,245,cave,Leyarnitsite,Myotis bechsteinii,,0,1,,2,roost observation,,,,,
BG:BATDATA:5065,2006-09-23T00:00:00Z,2006-09-23,42.1516,27.35421,245,cave,Leyarnitsite,Myotis bechsteinii,,0,1,,2,roost observation,,,,,
BG:BATDATA:5066,2006-09-23T00:00:00Z,2006-09-23,42.1516,27.35421,245,cave,Leyarnitsite,Rhinolophus euryale,,0,1,,2,roost observation,,,,,
BG:BATDATA:5067,2006-09-23T00:00:00Z,2006-09-23,42.1516,27.35421,245,cave,Leyarnitsite,Rhinolophus ferrumequinum,,1,0,,2,roost observation,,,,,
BG:BATDATA:5068,2009-09-23T00:00:00Z,2009-09-23,42.1516,27.35421,245,cave,Leyarnitsite,Barbastella barbastellus,,2,0,,4,roost observation,,,,,
BG:BATDATA:5069,2009-09-23T00:00:00Z,2009-09-23,42.1516,27.35421,245,cave,Leyarnitsite,Miniopterus schreibersii,,4,8,,24,roost observation,,,,,
BG:BATDATA:5070,2009-09-23T00:00:00Z,2009-09-23,42.1516,27.35421,245,cave,Leyarnitsite,Myotis bechsteinii,,3,0,,6,roost observation,,,,,
BG:BATDATA:5071,2009-09-23T00:00:00Z,2009-09-23,42.1516,27.35421,245,cave,Leyarnitsite,Myotis blythii,,1,0,,2,roost observation,,,,,
BG:BATDATA:5072,2009-09-23T00:00:00Z,2009-09-23,42.1516,27.35421,245,cave,Leyarnitsite,Myotis capaccinii,,0,3,,6,roost observation,,,,,
BG:BATDATA:5073,2009-09-23T00:00:00Z,2009-09-23,42.1516,27.35421,245,cave,Leyarnitsite,Myotis myotis,,1,0,,2,roost observation,,,,,
BG:BATDATA:5074,2009-09-23T00:00:00Z,2009-09-23,42.1516,27.35421,245,cave,Leyarnitsite,Plecotus austriacus,,0,2,,4,roost observation,,,,,
BG:BATDATA:5075,2009-09-23T00:00:00Z,2009-09-23,42.1516,27.35421,245,cave,Leyarnitsite,Rhinolophus blasii,,7,5,,24,roost observation,,,,,
BG:BATDATA:5076,2009-09-23T00:00:00Z,2009-09-23,42.1516,27.35421,245,cave,Leyarnitsite,Rhinolophus euryale,,11,4,,30,roost observation,,,,,
BG:BATDATA:5077,2009-09-23T00:00:00Z,2009-09-23,42.1516,27.35421,245,cave,Leyarnitsite,Rhinolophus ferrumequinum,,5,13,,36,roost observation,,,,,
BG:BATDATA:5078,2009-09-23T00:00:00Z,2009-09-23,42.1516,27.35421,245,cave,Leyarnitsite,Rhinolophus hipposideros,,,,,10,roost observation,,,,,
BG:BATDATA:5079,2009-09-23T00:00:00Z,2009-09-23,42.1516,27.35421,245,cave,Leyarnitsite,Rhinolophus ferrumequinum,,,,,1,roost observation,,,,,
BG:BATDATA:5080,2009-09-23T00:00:00Z,2009-09-23,42.1516,27.35421,245,cave,Leyarnitsite,Rhinolophus mehelyi,,1,0,,2,roost observation,,,,,
BG:BATDATA:5081,2009-09-23T00:00:00Z,2009-09-23,42.1516,27.35421,245,cave,Leyarnitsite,Myotis myotis/blythii,,,,,5,roost observation,,,,,
BG:BATDATA:5082,2009-09-23T00:00:00Z,2009-09-23,42.1516,27.35421,245,cave,Leyarnitsite,Rhinolophus hipposideros,,,,,1,roost observation,,,,,
BG:BATDATA:5083,2009-09-23T00:00:00Z,2009-09-23,42.1516,27.35421,245,cave,Leyarnitsite,Rhinolophus ferrumequinum,,,,,2,roost observation,,,,,
BG:BATDATA:5084,1999-08-25T00:00:00Z,1999-08-25,42.1516,27.35421,245,cave,Leyarnitsite,Eptesicus serotinus,,1,,,1,capturing,,,,,
BG:BATDATA:5085,1999-08-25T00:00:00Z,1999-08-25,42.1516,27.35421,245,cave,Leyarnitsite,Hypsugo savii,,6,1,,7,capturing,,,,,
BG:BATDATA:5086,1999-08-28T00:00:00Z,1999-08-28,42.1516,27.35421,245,cave,Leyarnitsite,Myotis bechsteinii,,1,,,2,roost observation,,,,,
BG:BATDATA:5087,2024-07-08T22:00:00Z,2024-07-09,42.1516,27.35421,256,cave,Leyarnitsite,Rhinolophus sp.,adult,,,,3,roost observation,,Stanimira Deleva,Dimitar Pazderkov,Georgi Byanov,new data
BG:BATDATA:5088,2023-10-24T22:00:00Z,2023-10-25,42.1516,27.35421,256,cave,Leyarnitsite,Rhinolophus sp.,adult,,,,10,roost observation,,Stanimira Deleva,Nicole Rose,Maria Sagot,new data
BG:BATDATA:5089,2023-10-24T22:00:00Z,2023-10-25,42.1516,27.35421,256,cave,Leyarnitsite,Myotis myotis/blythii,adult,,,,1,roost observation,,Stanimira Deleva,Nicole Rose,Maria Sagot,new data
BG:BATDATA:5090,2015-06-13T00:00:00Z,2015-06-13,41.57275,24.0913,920,cave,Lileykova (Lyulyakova) Dupka,Rhinolophus ferrumequinum,,,,,350,roost observation,,Boyan Petrov,Slaveya Stoicheva,Stoyan Goranov,
BG:BATDATA:5091,2015-06-13T00:00:00Z,2015-06-13,41.57275,24.0913,920,cave,Lileykova (Lyulyakova) Dupka,Rhinolophus euryale,,,,,300,roost observation,,Boyan Petrov,Slaveya Stoicheva,Stoyan Goranov,
BG:BATDATA:5092,2015-06-13T00:00:00Z,2015-06-13,41.57275,24.0913,920,cave,Lileykova (Lyulyakova) Dupka,Myotis emarginatus,,,,,100,roost observation,,Boyan Petrov,Slaveya Stoicheva,Stoyan Goranov,
BG:BATDATA:5093,2012-05-10T00:00:00Z,2012-05-10,41.57275,24.0913,923,cave,Lileykova (Lyulyakova) Dupka,Rhinolophus ferrumequinum,,,,,24,roost observation,,Slaveya Stoicheva,Nia Toshkova,Apostol Karaganchev,
BG:BATDATA:5094,2012-05-10T00:00:00Z,2012-05-10,41.57275,24.0913,923,cave,Lileykova (Lyulyakova) Dupka,Rhinolophus euryale,,1,,1,4,roost observation,,Slaveya Stoicheva,Nia Toshkova,Apostol Karaganchev,
BG:BATDATA:5095,2012-05-10T00:00:00Z,2012-05-10,41.57275,24.0913,923,cave,Lileykova (Lyulyakova) Dupka,Miniopterus schreibersii,,,,,3,roost observation,,Slaveya Stoicheva,Nia Toshkova,Apostol Karaganchev,
BG:BATDATA:5096,1965-05-02T00:00:00Z,1965-05-02,42.01359,24.2751,725,cave,Lilova skala,Barbastella barbastellus,,1,,,2,roost observation,,,,,
BG:BATDATA:5097,1965-05-02T00:00:00Z,1965-05-02,42.01359,24.2751,725,cave,Lilova skala,Rhinolophus ferrumequinum,,0,1,,2,roost observation,,,,,
BG:BATDATA:5098,1965-05-02T00:00:00Z,1965-05-02,42.01359,24.2751,725,cave,Lilova skala,Rhinolophus hipposideros,,0,1,,2,roost observation,,,,,
BG:BATDATA:5099,1985-08-15T00:00:00Z,1985-08-15,42.01359,24.2751,725,cave,Lilova skala,Plecotus auritus,,1,,,2,roost observation,,,,,
BG:BATDATA:5100,1985-08-15T00:00:00Z,1985-08-15,42.01359,24.2751,725,cave,Lilova skala,Rhinolophus blasii,,,,,2,roost observation,,,,,
BG:BATDATA:5101,1985-08-15T00:00:00Z,1985-08-15,42.01359,24.2751,725,cave,Lilova skala,Rhinolophus euryale,,,1,,1,capturing,,,,,
BG:BATDATA:5102,1985-08-15T00:00:00Z,1985-08-15,42.01359,24.2751,725,cave,Lilova skala,Rhinolophus euryale,,2,,,4,roost observation,,,,,
BG:BATDATA:5103,1985-08-15T00:00:00Z,1985-08-15,42.01359,24.2751,725,cave,Lilova skala,Rhinolophus sp.,,,,,20,roost observation,,,,,
BG:BATDATA:5104,1985-08-15T00:00:00Z,1985-08-15,42.01359,24.2751,725,cave,Lilova skala,Rhinolophus euryale,,,,,2,roost observation,,,,,
BG:BATDATA:5105,1985-08-15T00:00:00Z,1985-08-15,42.01359,24.2751,725,cave,Lilova skala,Rhinolophus sp.,,,,,1,roost observation,,,,,
BG:BATDATA:5106,1985-08-15T00:00:00Z,1985-08-15,42.01359,24.2751,725,cave,Lilova skala,Rhinolophus sp.,,,,,1,roost observation,,,,,
BG:BATDATA:5107,2011-04-09T00:00:00Z,2011-04-09,43.44415,22.93238,366,cave,Lipova Dupka,Rhinolophus blasii,,,,,2,roost observation,,Boyan Petrov,Nia Toshkova,Vasil Karayonchev,
BG:BATDATA:5108,2013-02-17T00:00:00Z,2013-02-17,41.79772,24.80037,1307,cave,Lisek,Rhinolophus ferrumequinum,,1,1,,4,roost observation,,Slaveya Stoicheva,,,
