kingdom,type,language,license,rightsHolder,datasetID,institutionCode,datasetName,basisOfRecord,occurrenceID,associatedReferences,recordedBy,individualCount,occurrenceStatus,EventRemarks,verbatimEventDate,countryCode,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,georeferenceRemarks,scientificName,taxonRank,nomenclaturalCode
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2925,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.9105543477,13.6461537036,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2926,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.9123485235,13.8077303236,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2927,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,46.0033059803,13.902200005,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2928,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,46.2757004149,14.1890958781,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2929,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,46.4576693765,14.5442198864,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2930,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,46.3677942689,14.5776034523,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2931,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,46.278121795,14.6755078146,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2932,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,46.0076845997,14.5479298123,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2933,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.917683347,14.5486612445,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2934,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.459061689,13.5290978937,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2935,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.2790940243,13.5337560735,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2936,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.3720767235,13.7867719044,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2937,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.4610079746,13.6894164208,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2938,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.4633582142,13.9127296859,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2939,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.5536515352,13.9434022624,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2940,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.5545026636,14.0390942853,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2941,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.5555084957,14.1672003628,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2942,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.5570891834,14.4234304279,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2943,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.4676555891,14.5522667664,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2944,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.738110371,14.6786502083,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2945,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.2854990313,14.1711606769,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2946,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,46.0081225101,15.3229097698,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2947,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.8281158457,15.3218673159,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2948,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.738110371,15.3213497918,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2949,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.4683074214,15.2239966096,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2950,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.4680853734,15.3198118592,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2951,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,46.1752013081,16.7489964486,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2952,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.6420495894,16.2190423992,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2953,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,44.8383696726,14.9050333049,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2954,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,44.7483750297,14.9368364185,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2955,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,44.7483750298,15.0631635813,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2956,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,44.8383696726,15.0949666953,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2957,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,44.6583510999,15.0630657688,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2958,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,44.5681868824,15.188904788,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2959,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,44.8376693431,15.4110739995,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2960,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,44.8369958847,15.5693428071,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2961,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,44.3844071439,15.9415630657,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2962,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,44.295352386,15.8147871971,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2963,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,43.820352155,17.5172215282,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2964,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,43.5440340149,17.7850927642,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2965,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,43.5409531608,17.9087210083,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2966,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,43.6308784312,17.9130579335,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2967,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,43.8175477375,18.3586003079,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2968,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,43.8203521547,18.482778472,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2969,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,43.7268678649,18.3305975273,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2970,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,43.549795066,18.4622203671,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2971,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,43.821664141,18.5430292063,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2972,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,43.731708375,18.546714975,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2973,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,43.9275138582,19.4427960895,WGS84,7071,points are centroid of 10km UTM grid,Microtus multiplex,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:2974,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,42.672783367,22.0373450833,WGS84,7071,points are centroid of 10km UTM grid,Microtus rossiaemeridionalis,species,ICZN
